湖南瑾一建筑装饰工程有限公司 ,株洲市天元区新安居建材市场12栋2楼,17377918130,22031122,
株洲市泰顺装饰工程有限公司 ,株洲市天元区三湘大厦(觅你酒店)1802,13087336668,22388886,
株洲市288集成家装有限公司 ,湖南株洲市芦淞区建设中路贺嘉土红绿灯路口2...,18673397253,22235508,
