芜湖鹏晨装饰工程有限公司 ,芜湖市镜湖区长江路 广玉兰花园6-7号门面...,13855332676,3884688,
芜湖瑞居装饰工程有限公司 ,芜湖万达广场金街6#-301,15255336182,3849229,
