广西都市时空装饰工程有限公司 ,青秀区民族大道82号嘉和南湖之都3楼整层,15278098509,5761581,
广西上东大宅装饰工程有限公司 ,南宁市民族大道93号新兴大厦A座4楼全层(...,13299268950,5677701,
广西品宅装饰设计有限公司 ,南宁市青秀区南湖6号,18078618448,5916279,
南宁居立方装饰设计工程有限公司 ,广西壮族自治区南宁市白沙大道30号旭城大时...,18178608279,8779166,
