永康市南国鼎峰装饰设计有限公司 ,永康市东城街道溪心路26号1楼,18358948757,87184109,
永康市汇家装饰工程有限公司 ,永康市总部中心金同大厦8楼,18257868488,87285088,
广州市名匠装饰设计工程有限公司浙江永康分公司 ,,13857951758,,
力创装饰工程永康分公司            ,永康东阳街582号,4008-659-600,,
永康JC设计机构            ,永康市丽州北路138号一楼,4008-659-600,,
金华市鑫迪装饰工程有限公司            ,金华市和信路1058号 ,4008-659-600,,
金华市圣源装饰有限公司            ,金华市李渔路96号,4008-659-600,,
永康三星装修公司            ,浙江省永康市溪心路50号一层,4008-659-600,,
金华华浔品味装饰永康公司            ,浙江省永康市华丰西路125号,4008-659-600,,
中国浙江巴巴零巴装饰有限公司            ,中国浙江省永康市城南路132号,4008-659-600,,
广东星艺装饰(集团)永康分公司            ,浙江省永康市金城路327号(紫薇京城大酒店...,4008-659-600,,
永康六维装饰设计有限公司            ,城南路128号,4008-659-600,,
永康市鸿色装饰工程有限公司            ,永康市华溪北路642号,4008-659-600,,
永康名匠装饰            ,东城街道79号,4008-659-600,,
永康市鼎力装饰设计工程有限公司            ,浙江省永康市城南路号,4008-659-600,,
永康市百森装饰工程有限公司            ,永康市城南路866号,4008-659-600,,
永康名匠装饰            ,金城路806号（汽车东站往东行500米）,4008-659-600,,
永康添彩装饰公司            ,永康市明珠学校后,4008-659-600,,
永康泰市奇麦装饰装饰工程有限公司            ,,4008-659-600,,
永康市百途装饰材料经营部            ,永康市龙山镇龙川大街76号,4008-659-600,,
月阳装饰公司            ,永康市象珠镇清溪工业区,4008-659-600,,
苏州红苹果装饰装潢工程有限公司            ,浙江省永康市城北东路146号,4008-659-600,,
永康市华茂装饰有限公司            ,,4008-659-600,,
永康市鸿运通照明科技有限公司            ,浙江省永康市城西新区花海东路96号,4008-659-600,,
广东亿匠装饰工程有限公司            ,溪心路341号,4008-659-600,,
永康市建艺装饰设计有限公司            ,,4008-659-600,,
永康构家--互联网精装            ,永康市龙川东路298号,4008-659-600,,
杨航装饰有限公司            ,,4008-659-600,,
彪哥装饰            ,,4008-659-600,,
永康构家--互联网精装            ,永康市龙川东路298号,4008-659-600,,
杨航装饰有限公司            ,,4008-659-600,,
永康市华茂装饰有限公司            ,永康市溪心路62-66号,4008-659-600,,
永康市拥军装饰有限公司            ,永康市城南路123号至127号一中北门对面...,4008-659-600,,
联筑装饰工程有限公司            ,永康市金城路518号,4008-659-600,,
心创装饰有限公司            ,永康市东城街道九铃西路1046-1号,4008-659-600,,
永康市鼎旺设计装饰有限公司            ,浙江省永康市西城街道三马路105号,4008-659-600,,
杭州睿元装饰工程有限公司永康分公司            ,永康市睿元装饰工程有限公司,4008-659-600,,
