上饶市名师装饰工程有限公司 ,江西省上饶市凤凰大道26号1-101-10...,15216051001,8268807,
上海屹轩建筑装潢工程有限公司上饶分公司 ,江西省上饶市信州区亿升广场北座1010-1...,18179333382,400-901-7027,
上饶市亿佰伴装饰工程有限公司 ,江西省上饶市信州区凤凰中大道683号2#2...,18072000041,2000041,
上饶市美及坞装饰工程有限公司 ,上饶市信州区带湖路50号美及坞装饰公司,18986059745,8163499,
宁波中凯装饰设计工程有限公司上饶分公司 ,凤凰中大道670号(中国海关对面),18879389151,8250588,
上饶市蔚玲装饰工程有限公司            ,上饶市上饶县旭日北大道160号201-30...,4008-659-600,,
交换空间装饰有限公司            ,南坪会展中心9玺国际8栋,4008-659-600,,
实创家居装饰集团有限公司            ,青云谱洪都洪城路6号国贸广场13层,4008-659-600,,
江西茗雅装饰工程有限公司            ,江西省上饶市广丰县锦绣花园5栋304,4008-659-600,,
宁波中凯装饰设计工程有限公司            ,上饶市信州区凤凰中大道670号公园道1号1...,4008-659-600,,
上饶梵帝罗装饰工程有限公司            ,上饶玉山县,4008-659-600,,
美星装饰集团            ,南昌市西湖区抚生路888号附近,4008-659-600,,
鲁班装饰设计有限公司            ,南昌,4008-659-600,,
三立装饰工程设计有限公司            ,江西省上饶市江南商贸城永隆广场,4008-659-600,,
江西艺术人装饰工程有限公司            ,上饶市信州区米兰春天84栋109-110号,4008-659-600,,
江西名青装饰            ,,4008-659-600,,
江西苹果装饰公司            ,南昌市抚生丽都广场,4008-659-600,,
北京实创家居装饰集团(江西)有限公司            ,南昌市洪城路6号国贸国贸广场新华都1-3层,4008-659-600,,
江西苹果装饰设计工程有限公司            ,西湖区洪城路987号丽都广场a栋五楼（）,4008-659-600,,
上饶市键贸装饰工程设计有限公司            ,江西省上饶市信州区凤凰大道99号米兰春天,4008-659-600,,
一号家居网            ,上饶市信州区吉阳中路与广信大道交叉口,4008-659-600,,
香港云裳软装配饰南昌分公司            ,南昌市西湖区省府西二路,4008-659-600,,
迪赞设计空间            ,南昌市井冈山大道名爵公馆,4008-659-600,,
金芒果装饰集团            ,江西省吉安市吉州区广场北路1号(新世界广场...,4008-659-600,,
南昌满艺装饰工程有限公司            ,江西省南昌市西湖区朝阳洲中大云锦A102商...,4008-659-600,,
上饶新传奇装饰            ,,4008-659-600,,
江西苹果装饰工程有限公司            ,江西省南昌市洪城路987号丽都广场a栋5楼,4008-659-600,,
上海屹轩装饰工程有限公司            ,上饶市亿升北座10层,4008-659-600,,
新传奇装饰            ,,4008-659-600,,
南昌市轩仝宇装饰工程有限公司            ,江西省南昌市西湖区子安路89号1602,4008-659-600,,
玲龍装饰            ,,4008-659-600,,
玥盛装饰有限公司            ,三清山中大道北奥林至尊15B,4008-659-600,,
江西新日建筑装饰工程有限公司            ,,4008-659-600,,
玲龍装饰设计公司            ,广丰区卧龙城永丰南大道131号,4008-659-600,,
大海装饰工程有限公司            ,上饶市三清山大道77号（清林.桃花源大门口...,4008-659-600,,
上饶市博诚装饰工程有限公司            ,上饶市信州区凤凰东大道481（紫阳名星广场...,4008-659-600,,
筑梦设计工作室            ,,4008-659-600,,
天润百居装饰            ,上饶市带湖路丽景华庭三楼,4008-659-600,,
上饶佰六装修公司            ,,4008-659-600,,
上饶市博诚装饰工程有限公司            ,上饶市信州区凤凰东大道481（紫阳名星广场...,4008-659-600,,
筑梦设计工作室            ,,4008-659-600,,
天润百居装饰            ,上饶市带湖路丽景华庭三楼,4008-659-600,,
上饶佰六装修公司            ,,4008-659-600,,
弈昌装饰集团上饶分公司            ,上饶市信州区江南商贸城红星建材四楼弈昌装饰...,4008-659-600,,
上饶晶象装饰工程有限公司            ,江西省上饶市中航城左侧,4008-659-600,,
上饶新传奇装饰有限公司            ,上饶市信州区上饶大道公园道一号中级人民法院...,4008-659-600,,
上饶市润泰装饰工程有限公司            ,上饶市信州区-上饶市信州区三清山大道188...,4008-659-600,,
上饶市大唐装饰工程有限公司            ,江西省上饶市凤凰大道紫阳公园西门477号,4008-659-600,,
江西省艺磊装饰工程有限公司            ,江西省上饶市信州区凤凰大道670号4号1-...,4008-659-600,,
广州市美星装饰设计有限公司信州分公司            ,茶圣路金阳光小区广州美星装饰,4008-659-600,,
江西省丛一楼装饰工程有限公司上饶分公司            ,　　江西省上饶市信州区带湖路50号（市建设...,4008-659-600,,
鄱阳县腾达装饰工程有限公司            ,江西省鄱阳县湖城港湾C-16#,4008-659-600,,
上饶新达装饰设计工程有限公司            ,上饶市信州区红星建材四楼8419号,4008-659-600,,
上饶饶城装饰工程有限公司            ,上饶市紫阳公园前40米,4008-659-600,,
阔达建筑装饰工程有限责任公司            ,北京市海淀区西三环北路87号国际财经中心c...,4008-659-600,,
上饶饶城装饰工程有限公司            ,上饶市,4008-659-600,,
香港凯文（国际）˙上饶设计事务所            ,上饶市信州区凤凰东大道479号紫阳华庭西,4008-659-600,,
上饶市天野装饰工程有限公司            ,上饶市亿升北座1206-1208,4008-659-600,,
江西上饶天润百居装饰工程有限公司            ,江西省上饶市带湖路29号3F(丽景华庭）,4008-659-600,,
上饶市信华装饰工程有限公司            ,吉阳中路18号,4008-659-600,,
南昌道艺装饰有限公司            ,南昌市红谷滩万达中心写字楼B2-814,4008-659-600,,
婺源县源生建筑装饰有限公司            ,婺源县建材城7栋320室,4008-659-600,,
